id,person_weight,sex_of_respondent,sex_of_partner,personal_income_group,household_income_group,number_young_children_in_home,number_children_in_home,age_group_children,duration_sleeping_resting_relaxing_sick_in_bed,duration_personal_care,duration_health_professional_visit_consultation,duration_self_administered_medical_care,duration_meal_lunch_or_snack_preparation,duration_eating_or_drinking,duration_transport_to_and_from_activity,duration_paid_work,duration_looking_for_paid_work,duration_other_income_generating_activities,duration_paid_training,duration_break_or_lunch,duration_schooling_on_site,duration_schooling_online,duration_homework_or_studying,duration_self_development_or_leisure_courses,duration_preserving_foods,duration_indoor_house_cleaning,duration_garbage_recycling_unpacking_goods,duration_laudry_ironing_sewing_shoe_care,duration_repair_painting_removation,duration_organizing_planning_paying_bills,duration_packing_unpacking_groceries_luggage_boxes,duration_outdoor_maintenance,duration_planting_maintaining_garden_or_house_plants,duration_pet_care,duration_personal_care_of_child_14_under,duration_accompanying_care_of_child_14_under,duration_personal_care_of_child_15_plus,duration_accompanying_care_of_child_15_plus,duration_care_of_household_adult_personal_care,duration_care_of_household_adult_accompanying,duration_care_of_child_other_household_personal_care_accompanying,duration_care_of_adult_other_household_personal_care,duration_care_of_adult_other_household_accompanying,duration_helping_relatives_friends_neighbours_acquaintances,duration_shopping_or_buying_goods,duration_shopping_for_services,duration_researching_for_goods_and_services,duration_selling_goods_or_services,duration_socializing_or_communicating_in_person,duration_socializing_or_communicating_using_technology,duration_organizational_activities,duration_volunteer_work,duration_religious_activities,duration_civic_participation,duration_exercising,duration_organized_recreational_sports,duration_competitive_sports_indoor_or_outdoor,duration_outdoor_sports_non_competitive,duration_outdoor_activities,duration_coaching_or_administering_sports,duration_attending_cinema_exhibitions_library_concerts_theatre,duration_attending_sporting_events,duration_visiting_museums_art_galleries_heritage_sites_zoos,duration_arts_and_hobbies,duration_leisure_activities,duration_reading_online_or_paper_version,duration_writing,duration_watching_television_or_videos,duration_listening_to_music_or_radio,duration_use_of_technology,duration_other_activity,duration_uncodable_unknown_activity,duration_social_contact_alone,duration_social_contact_spouse_partner,duration_social_contact_household_children_15,duration_social_contact_household_children_15_2,duration_social_contact_parents_or_parents_in_law,duration_social_contact_other_household_adults,duration_social_contact_family_members_from_other_households,duration_social_contact_friend_s,duration_social_contact_colleague_s_classmate_s,duration_social_contact_other_people,duration_social_contact_not_stated,duration_at_home_or_on_property,duration_at_place_of_work_or_school,duration_away_on_business,duration_at_someone_elses_home_or_property,duration_in_the_neighbourhood,duration_outside,duration_at_the_grocery_store_other_stores_or_mall,duration_at_a_library_museum_or_theater,duration_at_a_sports_centre_field_or_arena,duration_at_a_restaurant_bar_or_club,duration_at_a_place_of_worship,duration_at_a_medical_dental_or_other_clinic,duration_elsewhere,duration_travel_car_driver,duration_travel_car_passenger,duration_travel_walking,duration_travel_bus_include_street_car_and_metro,duration_travel_airplane,duration_travel_bicycle,duration_travel_taxi_limousine_service,duration_travel_boat_ferry,duration_travel_other,total_duration_in_minutes_location_not_stated,sleep_duration_in_minutes_the_first_night,diff_income
14257,1004.8842,Female,Male,"$20,000 to $39,999","$100,000 to $119,999",One,One,All children under 5 years of age,450,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440,1290,0,0,0,0,0,0,0,0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"$60,000 to $79,999"
14267,1958.5939,Male,Female,"$120,000 or more","$140,000 or more",None,One,No child under 19 years of age at home,450,0,0,0,0,425,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,120,0,0,1440,0,0,0,0,435,315,0,315,0,405,0,0,315,0,0,0,0,0,110,0,0,420,190,0,0,0,0,0,0,0,0,0,540,Ambiguous
14269,1141.231,Female,Male,"$60,000 to $79,999","$100,000 to $119,999",Two,Two,At least one child under 5 years of age but not all children,390,180,0,0,30,20,95,420,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,20,0,0,0,0,50,10,0,0,0,50,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,270,560,95,0,0,0,0,50,515,30,0,665,490,0,0,0,50,140,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,35,390,"$20,000 to $39,999"
14279,735.3336,Male,Female,"$40,000 to $59,999","$140,000 or more",None,One,No child under 19 years of age at home,480,30,0,0,0,150,45,525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,0,0,0,0,0,1440,0,870,0,0,0,0,0,0,0,870,525,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,450,Ambiguous
14284,1863.3726,Female,Male,"Less than $20,000","$140,000 or more",Two,Two,NA,480,120,0,0,115,30,70,0,0,0,0,0,0,0,0,0,0,10,0,0,180,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,60,0,0,60,0,35,50,0,210,540,330,0,0,0,0,180,0,180,0,1155,0,0,0,0,60,0,0,155,0,0,0,0,30,30,0,0,0,0,0,0,0,10,480,Ambiguous
14289,1179.3002,Male,Female,"$100,000 to $119,999","$120,000 to $139,999",One,One,All children under 5 years of age,510,10,0,0,15,75,320,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,0,0,0,0,60,1380,780,0,0,0,0,0,0,0,0,660,0,0,0,0,0,135,0,0,75,0,0,250,320,0,0,0,0,0,0,0,0,0,540,"Less than $20,000"
14293,1032.9162,Male,Female,"$60,000 to $79,999","$140,000 or more",None,Two,No child under 19 years of age at home,570,90,0,0,30,50,80,490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,400,520,0,0,0,0,0,0,520,0,0,870,490,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,1140,Ambiguous
14295,909.4683,Female,Male,"$60,000 to $79,999","$100,000 to $119,999",Two,Two,All children between 5 and 12 years of age,420,45,0,0,30,55,40,445,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,30,0,150,0,60,0,0,40,780,710,0,0,0,0,0,270,445,0,855,500,0,0,30,0,15,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,450,"$20,000 to $39,999"
14302,1610.249,Female,Male,"$80,000 to $99,999","$140,000 or more",One,One,All children under 5 years of age,615,85,0,0,0,60,65,310,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,15,0,505,800,830,0,0,0,240,0,0,0,0,1065,310,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,480,Ambiguous
14306,178.9874,Male,Female,"$80,000 to $99,999","$100,000 to $119,999",One,One,All children between 5 and 12 years of age,630,0,0,0,15,105,135,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,60,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,75,0,0,185,1255,820,0,0,0,0,310,0,0,0,1130,0,0,160,0,0,0,0,0,15,0,0,0,0,135,0,0,0,0,0,0,0,0,1200,"Less than $20,000"
14308,2875.7736,Male,Female,"$60,000 to $79,999","$100,000 to $119,999",One,One,All children between 5 and 12 years of age,430,15,0,0,20,30,95,285,0,0,0,15,0,0,0,0,0,0,0,0,0,0,25,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425,15,0,800,55,140,0,80,0,0,45,10,420,0,615,730,0,0,0,0,0,0,0,0,0,0,0,20,0,0,75,0,0,0,0,0,0,390,"$20,000 to $39,999"
14312,1471.9578,Female,Male,"Less than $20,000","$100,000 to $119,999",One,One,All children between 5 and 12 years of age,180,0,0,0,1260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,1440,0,0,0,0,0,0,0,0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,"$80,000 to $99,999"
14314,386.0154,Female,Male,"$40,000 to $59,999","$100,000 to $119,999",One,One,All children 13 years of age and older,725,0,0,0,0,105,65,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,195,0,0,0,0,0,0,10,0,0,825,580,0,0,0,0,0,0,0,615,0,855,0,0,0,0,0,0,195,250,75,0,0,0,0,65,0,0,0,0,0,0,0,0,660,"$40,000 to $59,999"
14315,2463.2697,Female,Male,"$20,000 to $39,999","$80,000 to $99,999",Two,Two,All children between 5 and 12 years of age,510,60,0,0,80,60,0,0,0,0,0,0,0,0,0,0,0,120,0,240,0,0,0,0,120,60,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,60,0,0,0,0,30,1220,765,0,0,0,0,0,0,0,0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1215,"$40,000 to $59,999"
14325,1887.0527,Female,Male,"$80,000 to $99,999","$140,000 or more",Two,Two,All children between 5 and 12 years of age,540,30,0,0,180,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,0,0,0,0,210,740,740,0,0,0,690,0,0,0,0,750,0,0,670,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,457,Ambiguous
14328,4528.061,Male,Female,"$40,000 to $59,999","$100,000 to $119,999",None,One,No child under 19 years of age at home,330,30,0,0,0,35,130,585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,0,90,0,0,250,605,0,0,0,0,0,0,0,585,0,725,585,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,NA,"$40,000 to $59,999"
14331,2182.6749,Male,Female,"$100,000 to $119,999","$140,000 or more",Three or more,Three,All children between 5 and 12 years of age,270,0,0,0,0,35,10,840,0,0,0,0,0,0,0,0,0,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1395,35,45,0,0,0,0,0,0,0,0,1430,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,310,Ambiguous
14334,1027.1677,Male,Female,"$60,000 to $79,999","$100,000 to $119,999",One,One,All children under 5 years of age,390,30,0,0,0,30,30,465,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,180,0,0,975,0,0,0,0,0,0,0,465,0,0,885,525,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,390,"$20,000 to $39,999"
14336,847.4137,Male,Female,"$60,000 to $79,999","$80,000 to $99,999",None,One,All children 13 years of age and older,480,30,0,0,20,20,80,500,0,0,0,30,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,0,0,0,0,80,830,0,330,0,0,0,0,530,0,0,830,530,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,435,"Less than $20,000"
14337,3550.2221,Female,Male,"$40,000 to $59,999","$100,000 to $119,999",Three or more,Three,NA,780,0,0,0,120,60,105,0,0,0,0,0,0,0,0,0,0,210,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,360,720,360,0,0,0,0,0,0,0,0,1335,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,540,"$40,000 to $59,999"
14340,1798.2974,Female,Male,"$20,000 to $39,999","$140,000 or more",None,One,No child under 19 years of age at home,585,0,0,0,90,105,60,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,75,0,0,0,0,525,645,0,0,0,0,0,270,0,105,0,1080,0,0,240,60,0,0,0,0,0,0,0,0,30,0,0,0,0,30,0,0,0,0,510,Ambiguous
14341,880.9321,Female,Male,"$60,000 to $79,999","$100,000 to $119,999",Two,Two,All children between 5 and 12 years of age,415,0,0,0,60,50,60,540,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,60,90,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,60,0,0,620,155,280,0,0,0,0,0,0,540,0,760,555,0,0,60,0,5,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,435,"$20,000 to $39,999"
14348,1947.0129,Female,Male,"$40,000 to $59,999","$140,000 or more",One,Three,NA,285,30,0,0,0,60,345,315,0,0,0,45,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,205,0,0,0,45,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,150,225,590,0,415,0,45,0,300,300,0,285,360,0,120,0,0,205,0,0,60,65,0,0,345,0,0,0,0,0,0,0,0,0,210,Ambiguous
14357,1918.2098,Female,Male,"$80,000 to $99,999","$120,000 to $139,999",One,One,All children between 5 and 12 years of age,485,30,0,0,60,40,120,0,0,0,0,0,0,0,0,0,0,105,0,40,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,210,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,85,95,0,75,0,0,0,0,110,1330,1330,0,0,0,0,210,0,0,0,955,0,0,210,0,85,55,15,0,0,0,0,0,60,60,0,0,0,0,0,0,0,0,1270,"$20,000 to $39,999"
14358,5369.4308,Male,Female,"$20,000 to $39,999","$100,000 to $119,999",None,Two,No child under 19 years of age at home,540,10,0,0,15,35,130,480,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,30,0,0,0,15,0,0,1195,120,0,15,0,0,0,80,30,0,0,645,510,0,0,0,75,0,0,0,80,0,0,0,130,0,0,0,0,0,0,0,0,0,450,"$60,000 to $79,999"
14362,1419.7509,Male,Female,"$40,000 to $59,999","$60,000 to $79,999",Two,Two,At least one child under 5 years of age but not all children,480,0,0,0,50,35,30,600,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,30,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,615,675,810,0,0,0,0,0,0,0,0,810,600,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,480,"Less than $20,000"
14367,3190.4155,Male,Female,"$120,000 or more","$140,000 or more",One,One,All children under 5 years of age,365,0,0,10,20,30,110,840,0,0,0,0,0,0,45,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,840,0,0,0,0,0,0,0,0,0,0,0,1330,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,365,Ambiguous
14368,4298.3156,Male,Female,"Less than $20,000","$140,000 or more",None,One,All children 13 years of age and older,540,20,0,0,105,30,35,0,0,0,0,0,0,0,0,0,0,45,20,0,300,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,60,0,120,0,0,0,0,270,1170,0,150,0,0,0,0,0,0,0,1280,0,0,0,0,0,45,0,0,0,80,0,0,0,35,0,0,0,0,0,0,0,0,510,Ambiguous
14370,4159.2417,Female,Male,"$60,000 to $79,999","$140,000 or more",None,One,All children 13 years of age and older,450,30,0,0,15,20,90,720,0,0,0,45,0,0,0,0,0,30,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,450,0,0,0,0,0,0,765,450,0,585,765,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,NA,Ambiguous
14375,330.2265,Female,Male,"$40,000 to $59,999","$80,000 to $99,999",Three or more,Three,At least one child under 5 years of age but not all children,525,60,0,0,10,60,35,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,15,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,345,0,0,0,0,0,0,120,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,330,315,0,0,0,0,525,0,0,0,1000,0,0,120,0,0,0,0,0,0,0,0,285,35,0,0,0,0,0,0,0,0,0,450,"$20,000 to $39,999"
14378,1672.1656,Female,Male,"$20,000 to $39,999","$60,000 to $79,999",None,One,All children 13 years of age and older,590,0,0,0,0,0,0,850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1365,0,0,75,0,0,0,0,0,0,0,590,530,0,0,0,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,"$20,000 to $39,999"
14404,404.4846,Male,Female,"$60,000 to $79,999","$100,000 to $119,999",Two,Two,All children between 5 and 12 years of age,580,10,0,0,10,50,40,0,0,0,0,0,0,0,0,0,0,0,0,0,240,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,0,0,0,0,630,280,560,0,0,0,0,240,0,130,0,1190,0,0,0,0,0,90,0,0,0,120,0,0,40,0,0,0,0,0,0,0,0,0,420,"$20,000 to $39,999"
14405,2575.762,Male,Female,"$40,000 to $59,999","$80,000 to $99,999",One,One,All children under 5 years of age,545,25,0,0,45,145,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,0,0,0,0,0,0,0,0,0,0,0,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,165,0,0,0,0,295,845,705,0,205,0,0,0,0,205,0,1110,0,0,205,0,60,0,0,0,0,0,0,0,45,0,20,0,0,0,0,0,0,0,375,"$20,000 to $39,999"
14416,122.6841,Male,Female,"$40,000 to $59,999","$60,000 to $79,999",Two,Two,At least one child under 5 years of age but not all children,450,20,0,0,20,90,90,480,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,60,0,0,260,610,700,0,0,0,0,0,480,480,0,840,510,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,420,"Less than $20,000"
14420,2678.2394,Male,Female,"$80,000 to $99,999","$80,000 to $99,999",Two,Two,All children between 5 and 12 years of age,500,60,0,0,0,90,0,450,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,450,980,385,0,0,0,0,0,0,0,0,840,450,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,Same Income
14422,1210.4616,Male,Female,"$80,000 to $99,999","$100,000 to $119,999",Two,Two,NA,390,20,0,0,0,60,40,630,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,130,0,120,0,0,320,490,100,0,0,0,0,0,630,0,0,690,710,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,390,"Less than $20,000"
14432,2608.9393,Male,Female,"$60,000 to $79,999","$100,000 to $119,999",Two,Two,At least one child under 5 years of age but not all children,480,20,0,0,60,25,80,515,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,60,0,260,780,780,0,0,0,0,0,400,0,0,780,580,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,510,"$20,000 to $39,999"
14448,1489.3721,Female,Male,"Less than $20,000","$120,000 to $139,999",None,Two,All children 13 years of age and older,480,15,0,0,20,45,60,545,0,0,0,0,0,0,0,0,0,0,0,10,60,30,0,0,0,0,0,0,15,10,0,0,0,0,0,0,30,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,30,0,0,755,0,0,60,0,0,0,0,620,15,0,785,555,0,0,0,10,30,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,480,"$100,000 to $119,999"
14451,2568.6039,Female,Male,"$80,000 to $99,999","$140,000 or more",Two,Two,All children between 5 and 12 years of age,645,15,0,0,90,60,75,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,60,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315,0,0,0,0,60,960,510,0,150,0,150,0,0,60,0,855,0,0,510,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,600,Ambiguous
14452,1908.0293,Female,Male,"$60,000 to $79,999","$140,000 or more",Three or more,Four or more,NA,405,60,0,0,105,45,50,450,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20,0,0,10,40,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,90,0,40,0,0,75,0,345,585,175,0,0,0,0,0,450,20,0,790,495,0,0,0,0,20,0,85,0,0,0,0,50,0,0,0,0,0,0,0,0,0,360,Ambiguous
14453,165.6857,Male,Female,"$80,000 to $99,999","$120,000 to $139,999",One,One,All children between 5 and 12 years of age,540,0,0,0,30,100,175,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,135,0,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,0,0,0,0,345,810,555,0,0,0,0,0,0,45,0,1210,10,0,0,0,0,0,0,0,0,0,45,0,175,0,0,0,0,0,0,0,0,0,480,"$20,000 to $39,999"
14456,1386.9689,Male,Female,"$40,000 to $59,999","$40,000 to $59,999",One,One,All children between 5 and 12 years of age,285,60,0,0,10,30,240,770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,655,0,0,0,0,0,0,75,0,710,0,355,710,60,0,0,0,0,0,0,75,0,0,0,240,0,0,0,0,0,0,0,0,0,NA,Same Income
14471,770.9604,Male,Female,"$120,000 or more","$140,000 or more",Two,Two,All children between 5 and 12 years of age,300,15,0,0,60,200,45,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,60,0,0,100,0,0,0,0,0,0,0,45,0,75,0,0,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,45,0,0,0,0,0,180,0,405,360,545,0,165,0,90,45,0,195,0,975,0,0,165,60,45,150,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,450,Ambiguous
14486,3063.5681,Male,Female,"$40,000 to $59,999","$60,000 to $79,999",None,Two,No child under 19 years of age at home,505,165,0,0,0,30,65,445,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,75,0,10,0,0,695,300,0,445,0,0,0,0,445,105,0,1035,280,0,0,60,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,315,"Less than $20,000"
14488,2258.099,Female,Male,"$20,000 to $39,999","$60,000 to $79,999",One,Two,NA,720,30,0,0,60,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,0,0,0,0,240,1200,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,690,"$20,000 to $39,999"
14500,4292.6748,Female,Male,"$40,000 to $59,999","$140,000 or more",None,One,All children 13 years of age and older,420,130,0,0,150,60,80,480,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,830,510,0,610,0,0,0,0,0,0,0,880,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,390,Ambiguous
14503,4751.805,Male,Female,"$60,000 to $79,999","$60,000 to $79,999",One,One,All children between 5 and 12 years of age,525,105,0,0,0,120,40,465,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,20,0,220,600,720,0,0,0,0,0,500,0,0,750,485,0,0,0,150,0,0,0,15,0,0,0,0,0,0,0,0,40,0,0,0,0,390,Same Income
